ID_Lote,Fecha,ID_Producto,ID_Linea,ID_Turno,Leche_Usada_Litros,Azucar_Usada_Kg,Otros_Insumos_Kg,Produccion_Programada_Kg,Produccion_Real_Kg,Produccion_Conforme_Kg,Produccion_Defectuosa_Kg,Tiempo_Planificado_Horas,Tiempo_Operativo_Horas,Tiempo_Parada_Horas,Tiempo_Total_Horas,Consumo_Vapor_m3,Consumo_Energia_kWh,Costo_Materia_Prima_USD,Costo_Energia_USD,Costo_ManoObra_USD,Costo_Total_USD,Costo_Unitario_USD_Kg,Estado_Calidad,Nombre_Producto,Categoria_Producto,Presentacion_Kg,Rendimiento_Teorico_L_Kg,Nombre_Linea,Capacidad_Nominal_Kg_Hora,Nombre_Turno
LOT-202605-0712,2026-05-13,PROD001,LIN001,TUR003,751.91,40.0,4.0,200,196.1,190.45,5.65,0.8,0.84,0.98,1.82,92.94,70.54,349.8,119.99,81.9,551.69,2.81,Aprobado con Observaciones,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 1 - Marmitas 500L,250,Noche (22:00 - 06:00)
LOT-202605-0713,2026-05-13,PROD001,LIN002,TUR003,1494.0,80.0,8.0,400,390.06,377.2,12.86,0.8,0.76,0.0,0.76,209.86,113.62,695.48,265.47,57.0,1017.95,2.61,Aprobado con Observaciones,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 2 - Marmitas 1000L,500,Noche (22:00 - 06:00)
LOT-202605-0714,2026-05-13,PROD005,LIN003,TUR003,3046.24,140.0,14.0,700,676.07,669.69,6.38,0.88,0.9,0.0,0.9,355.49,218.56,1398.42,452.82,99.0,1950.24,2.88,Aprobado A1,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 3 - Continua 2000L,800,Noche (22:00 - 06:00)
LOT-202605-0715,2026-05-13,PROD004,LIN003,TUR002,2788.86,140.0,14.0,700,686.24,670.75,15.49,0.88,0.91,0.0,0.91,317.38,219.23,1290.32,407.16,100.1,1797.58,2.62,Aprobado A1,Manjar Repostero 1kg,Industrial/Repostería,1.0,4.1,Línea 3 - Continua 2000L,800,Tarde (14:00 - 22:00)
LOT-202605-0716,2026-05-14,PROD005,LIN001,TUR001,870.86,40.0,4.0,200,198.46,190.67,7.79,0.8,0.84,0.0,0.84,104.48,58.07,399.76,132.34,37.8,569.9,2.87,Aprobado con Observaciones,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 1 - Marmitas 500L,250,Mañana (06:00 - 14:00)
LOT-202605-0717,2026-05-14,PROD001,LIN002,TUR001,1534.56,80.0,8.0,400,406.82,386.13,20.69,0.8,0.78,0.0,0.78,206.9,139.43,712.52,265.01,58.5,1036.03,2.55,Rechazado / Reproceso,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 2 - Marmitas 1000L,500,Mañana (06:00 - 14:00)
LOT-202605-0718,2026-05-14,PROD005,LIN002,TUR002,2126.01,100.0,10.0,500,497.19,484.13,13.06,1.0,1.02,0.0,1.02,258.47,148.78,977.92,328.02,76.5,1382.44,2.78,Aprobado con Observaciones,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 2 - Marmitas 1000L,500,Tarde (14:00 - 22:00)
LOT-202605-0719,2026-05-14,PROD004,LIN003,TUR002,2854.61,140.0,14.0,700,682.56,648.26,34.3,0.88,0.93,0.0,0.93,343.33,240.34,1317.94,440.84,102.3,1861.08,2.73,Rechazado / Reproceso,Manjar Repostero 1kg,Industrial/Repostería,1.0,4.1,Línea 3 - Continua 2000L,800,Tarde (14:00 - 22:00)
LOT-202605-0720,2026-05-14,PROD004,LIN003,TUR003,4168.11,200.0,20.0,1000,980.28,885.2,95.08,1.25,1.32,0.0,1.32,489.69,353.41,1920.61,630.04,145.2,2695.85,2.75,Rechazado / Reproceso,Manjar Repostero 1kg,Industrial/Repostería,1.0,4.1,Línea 3 - Continua 2000L,800,Noche (22:00 - 06:00)
LOT-202605-0721,2026-05-14,PROD002,LIN003,TUR001,2952.1,160.0,16.0,800,757.54,744.86,12.68,1.0,1.07,0.18,1.25,358.59,224.11,1375.88,457.2,137.5,1970.58,2.6,Aprobado A1,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 3 - Continua 2000L,800,Mañana (06:00 - 14:00)
LOT-202605-0722,2026-05-15,PROD004,LIN001,TUR002,1003.39,50.0,5.0,250,246.3,240.97,5.33,1.0,1.0,0.0,1.0,115.42,85.66,463.92,148.78,45.0,657.7,2.67,Aprobado A1,Manjar Repostero 1kg,Industrial/Repostería,1.0,4.1,Línea 1 - Marmitas 500L,250,Tarde (14:00 - 22:00)
LOT-202605-0723,2026-05-15,PROD001,LIN001,TUR003,984.67,50.0,5.0,250,250.27,237.01,13.26,1.0,0.98,0.0,0.98,129.61,84.38,456.06,165.66,44.1,665.82,2.66,Rechazado / Reproceso,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 1 - Marmitas 500L,250,Noche (22:00 - 06:00)
LOT-202605-0724,2026-05-15,PROD005,LIN001,TUR001,888.12,40.0,4.0,200,195.94,190.07,5.87,0.8,0.8,0.0,0.8,104.94,58.34,407.01,132.93,36.0,575.94,2.94,Aprobado con Observaciones,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 1 - Marmitas 500L,250,Mañana (06:00 - 14:00)
LOT-202605-0725,2026-05-15,PROD001,LIN002,TUR003,2354.81,120.0,12.0,600,587.39,570.06,17.33,1.2,1.18,0.0,1.18,316.68,180.24,1091.02,401.64,88.5,1581.16,2.69,Aprobado con Observaciones,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 2 - Marmitas 1000L,500,Noche (22:00 - 06:00)
LOT-202605-0726,2026-05-15,PROD005,LIN002,TUR002,2661.45,120.0,12.0,600,578.06,560.98,17.08,1.2,1.14,0.31,1.45,300.75,210.39,1219.81,386.15,108.75,1714.71,2.97,Aprobado con Observaciones,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 2 - Marmitas 1000L,500,Tarde (14:00 - 22:00)
LOT-202605-0727,2026-05-15,PROD001,LIN003,TUR001,3909.12,200.0,20.0,1000,988.69,982.95,5.74,1.25,1.23,0.0,1.23,496.0,352.45,1811.83,637.49,135.3,2584.62,2.61,Aprobado A1,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 3 - Continua 2000L,800,Mañana (06:00 - 14:00)
LOT-202605-0728,2026-05-16,PROD001,LIN001,TUR002,954.3,50.0,5.0,250,235.71,232.72,2.99,1.0,0.98,0.0,0.98,112.62,69.76,443.31,143.52,44.1,630.93,2.68,Aprobado A1,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 1 - Marmitas 500L,250,Tarde (14:00 - 22:00)
LOT-202605-0729,2026-05-16,PROD003,LIN002,TUR002,2328.99,120.0,12.0,600,590.27,583.5,6.77,1.2,1.26,0.0,1.26,297.88,210.73,1080.18,382.74,94.5,1557.42,2.64,Aprobado A1,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 2 - Marmitas 1000L,500,Tarde (14:00 - 22:00)
LOT-202605-0730,2026-05-16,PROD001,LIN002,TUR003,2212.87,120.0,12.0,600,569.19,553.81,15.38,1.2,1.21,0.92,2.13,267.83,193.97,1031.41,344.67,159.75,1535.83,2.7,Aprobado con Observaciones,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 2 - Marmitas 1000L,500,Noche (22:00 - 06:00)
LOT-202605-0731,2026-05-16,PROD002,LIN003,TUR001,2963.11,160.0,16.0,800,782.28,767.58,14.7,1.0,1.0,0.0,1.0,399.76,257.17,1380.51,510.57,110.0,2001.08,2.56,Aprobado A1,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 3 - Continua 2000L,800,Mañana (06:00 - 14:00)
LOT-202605-0732,2026-05-16,PROD002,LIN003,TUR002,2743.13,140.0,14.0,700,688.49,663.55,24.94,0.88,0.9,0.36,1.26,341.34,213.29,1271.11,435.2,138.6,1844.91,2.68,Aprobado con Observaciones,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 3 - Continua 2000L,800,Tarde (14:00 - 22:00)
LOT-202605-0733,2026-05-16,PROD004,LIN003,TUR001,2877.27,140.0,14.0,700,674.62,667.16,7.46,0.88,0.86,0.0,0.86,336.73,217.88,1327.45,430.22,94.6,1852.27,2.75,Aprobado A1,Manjar Repostero 1kg,Industrial/Repostería,1.0,4.1,Línea 3 - Continua 2000L,800,Mañana (06:00 - 14:00)
LOT-202605-0734,2026-05-17,PROD003,LIN001,TUR003,784.54,40.0,4.0,200,198.11,196.32,1.79,0.8,0.81,0.0,0.81,97.45,71.91,363.51,125.57,36.45,525.53,2.65,Aprobado A1,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 1 - Marmitas 500L,250,Noche (22:00 - 06:00)
LOT-202605-0735,2026-05-17,PROD003,LIN001,TUR002,1123.27,60.0,6.0,300,294.56,292.27,2.29,1.2,1.17,0.0,1.17,138.1,108.24,522.77,178.71,52.65,754.13,2.56,Aprobado A1,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 1 - Marmitas 500L,250,Tarde (14:00 - 22:00)
LOT-202605-0736,2026-05-17,PROD005,LIN002,TUR003,1782.81,80.0,8.0,400,372.5,360.86,11.64,0.8,0.85,0.0,0.85,172.82,114.3,816.78,221.1,63.75,1101.63,2.96,Aprobado con Observaciones,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 2 - Marmitas 1000L,500,Noche (22:00 - 06:00)
LOT-202605-0737,2026-05-17,PROD005,LIN003,TUR002,4240.03,200.0,20.0,1000,991.81,964.74,27.07,1.25,1.34,0.53,1.87,478.69,289.55,1950.81,609.17,205.7,2765.68,2.79,Aprobado con Observaciones,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 3 - Continua 2000L,800,Tarde (14:00 - 22:00)
LOT-202605-0738,2026-05-18,PROD002,LIN001,TUR001,971.37,50.0,5.0,250,248.16,241.92,6.24,1.0,1.06,0.0,1.06,124.17,85.93,450.48,159.32,47.7,657.5,2.65,Aprobado con Observaciones,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 1 - Marmitas 500L,250,Mañana (06:00 - 14:00)
LOT-202605-0739,2026-05-18,PROD004,LIN001,TUR001,838.03,40.0,4.0,200,195.4,187.55,7.85,0.8,0.82,0.0,0.82,101.51,61.39,385.97,129.18,36.9,552.05,2.83,Aprobado con Observaciones,Manjar Repostero 1kg,Industrial/Repostería,1.0,4.1,Línea 1 - Marmitas 500L,250,Mañana (06:00 - 14:00)
LOT-202605-0740,2026-05-18,PROD004,LIN001,TUR001,810.57,40.0,4.0,200,196.58,187.74,8.84,0.8,0.81,0.0,0.81,104.7,65.39,374.44,133.49,36.45,544.38,2.77,Aprobado con Observaciones,Manjar Repostero 1kg,Industrial/Repostería,1.0,4.1,Línea 1 - Marmitas 500L,250,Mañana (06:00 - 14:00)
LOT-202605-0741,2026-05-18,PROD004,LIN002,TUR003,2125.03,100.0,10.0,500,494.6,464.05,30.55,1.0,1.02,0.0,1.02,246.38,147.74,977.51,313.38,76.5,1367.39,2.76,Rechazado / Reproceso,Manjar Repostero 1kg,Industrial/Repostería,1.0,4.1,Línea 2 - Marmitas 1000L,500,Noche (22:00 - 06:00)
LOT-202605-0742,2026-05-18,PROD001,LIN003,TUR001,3731.02,200.0,20.0,1000,996.75,952.15,44.6,1.25,1.23,0.0,1.23,503.69,307.59,1737.03,641.34,135.3,2513.67,2.52,Aprobado con Observaciones,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 3 - Continua 2000L,800,Mañana (06:00 - 14:00)
LOT-202605-0743,2026-05-19,PROD004,LIN001,TUR002,1222.19,60.0,6.0,300,285.02,277.53,7.49,1.2,1.18,0.0,1.18,149.23,95.1,564.32,190.49,53.1,807.91,2.83,Aprobado con Observaciones,Manjar Repostero 1kg,Industrial/Repostería,1.0,4.1,Línea 1 - Marmitas 500L,250,Tarde (14:00 - 22:00)
LOT-202605-0744,2026-05-19,PROD003,LIN001,TUR003,754.32,40.0,4.0,200,197.17,187.55,9.62,0.8,0.78,0.0,0.78,93.25,68.98,350.81,120.18,35.1,506.09,2.57,Aprobado con Observaciones,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 1 - Marmitas 500L,250,Noche (22:00 - 06:00)
LOT-202605-0745,2026-05-19,PROD001,LIN002,TUR001,1908.86,100.0,10.0,500,490.67,474.15,16.52,1.0,0.98,0.26,1.24,260.26,152.94,886.72,330.66,93.0,1310.38,2.67,Aprobado con Observaciones,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 2 - Marmitas 1000L,500,Mañana (06:00 - 14:00)
LOT-202605-0746,2026-05-19,PROD003,LIN002,TUR003,1917.99,100.0,10.0,500,475.78,466.12,9.66,1.0,1.0,0.0,1.0,236.83,145.99,890.56,301.71,75.0,1267.27,2.66,Aprobado A1,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 2 - Marmitas 1000L,500,Noche (22:00 - 06:00)
LOT-202605-0747,2026-05-19,PROD002,LIN003,TUR001,3876.21,200.0,20.0,1000,973.32,948.62,24.7,1.25,1.23,0.82,2.05,489.6,308.04,1798.01,624.48,225.5,2647.99,2.72,Aprobado con Observaciones,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 3 - Continua 2000L,800,Mañana (06:00 - 14:00)
LOT-202605-0748,2026-05-19,PROD001,LIN003,TUR003,3075.3,160.0,16.0,800,752.01,710.16,41.85,1.0,1.0,0.42,1.42,364.32,255.65,1427.63,467.86,156.2,2051.69,2.73,Rechazado / Reproceso,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 3 - Continua 2000L,800,Noche (22:00 - 06:00)
LOT-202605-0749,2026-05-19,PROD004,LIN003,TUR002,4132.27,200.0,20.0,1000,983.09,974.65,8.44,1.25,1.25,0.25,1.5,512.47,311.06,1905.55,652.29,165.0,2722.84,2.77,Aprobado A1,Manjar Repostero 1kg,Industrial/Repostería,1.0,4.1,Línea 3 - Continua 2000L,800,Tarde (14:00 - 22:00)
LOT-202605-0750,2026-05-20,PROD005,LIN001,TUR002,1329.98,60.0,6.0,300,295.08,285.64,9.44,1.2,1.27,0.91,2.18,146.96,85.58,609.59,186.62,98.1,894.31,3.03,Aprobado con Observaciones,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 1 - Marmitas 500L,250,Tarde (14:00 - 22:00)
LOT-202605-0751,2026-05-20,PROD001,LIN001,TUR001,764.42,40.0,4.0,200,194.27,183.38,10.89,0.8,0.82,0.0,0.82,95.36,63.71,355.06,122.08,36.9,514.04,2.65,Rechazado / Reproceso,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 1 - Marmitas 500L,250,Mañana (06:00 - 14:00)
LOT-202605-0752,2026-05-20,PROD003,LIN001,TUR003,956.79,50.0,5.0,250,249.6,231.33,18.27,1.0,0.97,0.0,0.97,126.01,82.17,444.35,161.07,43.65,649.07,2.6,Rechazado / Reproceso,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 1 - Marmitas 500L,250,Noche (22:00 - 06:00)
LOT-202605-0753,2026-05-20,PROD001,LIN002,TUR003,1929.73,100.0,10.0,500,476.34,431.44,44.9,1.0,1.0,0.0,1.0,252.51,173.22,895.49,323.8,75.0,1294.29,2.72,Rechazado / Reproceso,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 2 - Marmitas 1000L,500,Noche (22:00 - 06:00)
LOT-202605-0754,2026-05-20,PROD002,LIN002,TUR002,1866.81,100.0,10.0,500,494.11,491.64,2.47,1.0,0.96,0.24,1.2,247.17,143.81,869.06,313.86,90.0,1272.92,2.58,Aprobado A1,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 2 - Marmitas 1000L,500,Tarde (14:00 - 22:00)
LOT-202605-0755,2026-05-20,PROD003,LIN002,TUR001,2255.48,120.0,12.0,600,584.16,579.79,4.37,1.2,1.17,0.0,1.17,309.05,212.75,1049.3,396.39,87.75,1533.44,2.63,Aprobado A1,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 2 - Marmitas 1000L,500,Mañana (06:00 - 14:00)
LOT-202605-0756,2026-05-21,PROD002,LIN001,TUR002,1175.62,60.0,6.0,300,296.52,294.68,1.84,1.2,1.27,0.0,1.27,146.35,106.05,544.76,188.35,57.15,790.26,2.67,Aprobado A1,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 1 - Marmitas 500L,250,Tarde (14:00 - 22:00)
LOT-202605-0757,2026-05-21,PROD001,LIN001,TUR002,1162.51,60.0,6.0,300,289.03,262.92,26.11,1.2,1.16,0.0,1.16,153.71,87.73,539.25,194.98,52.2,786.43,2.72,Rechazado / Reproceso,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 1 - Marmitas 500L,250,Tarde (14:00 - 22:00)
LOT-202605-0758,2026-05-21,PROD005,LIN003,TUR001,4292.36,200.0,20.0,1000,994.52,913.52,81.0,1.25,1.3,0.0,1.3,473.29,328.63,1972.79,607.38,143.0,2723.17,2.74,Rechazado / Reproceso,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 3 - Continua 2000L,800,Mañana (06:00 - 14:00)
LOT-202605-0759,2026-05-21,PROD002,LIN003,TUR003,3910.0,200.0,20.0,1000,1004.65,974.49,30.16,1.25,1.33,0.0,1.33,536.91,298.43,1812.2,680.1,146.3,2638.6,2.63,Aprobado con Observaciones,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 3 - Continua 2000L,800,Noche (22:00 - 06:00)
LOT-202605-0760,2026-05-22,PROD002,LIN002,TUR002,2311.61,120.0,12.0,600,558.59,534.27,24.32,1.2,1.18,0.8,1.98,289.94,175.87,1072.88,369.03,148.5,1590.41,2.85,Aprobado con Observaciones,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 2 - Marmitas 1000L,500,Tarde (14:00 - 22:00)
LOT-202605-0761,2026-05-22,PROD002,LIN003,TUR002,2685.41,140.0,14.0,700,678.89,665.64,13.25,0.88,0.91,0.49,1.4,347.15,221.3,1246.87,443.14,154.0,1844.01,2.72,Aprobado A1,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 3 - Continua 2000L,800,Tarde (14:00 - 22:00)
LOT-202605-0762,2026-05-22,PROD002,LIN003,TUR001,3788.59,200.0,20.0,1000,976.81,957.77,19.04,1.25,1.31,0.0,1.31,504.01,322.64,1761.21,643.53,144.1,2548.84,2.61,Aprobado A1,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 3 - Continua 2000L,800,Mañana (06:00 - 14:00)
LOT-202605-0763,2026-05-23,PROD001,LIN001,TUR003,750.94,40.0,4.0,200,194.59,181.84,12.75,0.8,0.82,0.0,0.82,98.67,56.96,349.39,125.24,36.9,511.53,2.63,Rechazado / Reproceso,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 1 - Marmitas 500L,250,Noche (22:00 - 06:00)
LOT-202605-0764,2026-05-23,PROD001,LIN001,TUR003,979.31,50.0,5.0,250,231.72,224.68,7.04,1.0,1.03,0.0,1.03,115.25,70.65,453.81,146.78,46.35,646.94,2.79,Aprobado con Observaciones,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 1 - Marmitas 500L,250,Noche (22:00 - 06:00)
LOT-202605-0765,2026-05-23,PROD004,LIN002,TUR003,2505.79,120.0,12.0,600,592.32,572.75,19.57,1.2,1.23,0.0,1.23,274.37,215.79,1154.43,355.14,92.25,1601.82,2.7,Aprobado con Observaciones,Manjar Repostero 1kg,Industrial/Repostería,1.0,4.1,Línea 2 - Marmitas 1000L,500,Noche (22:00 - 06:00)
LOT-202605-0766,2026-05-23,PROD002,LIN002,TUR003,1519.19,80.0,8.0,400,395.98,394.0,1.98,0.8,0.77,0.0,0.77,188.44,145.64,706.06,243.6,57.75,1007.41,2.54,Aprobado A1,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 2 - Marmitas 1000L,500,Noche (22:00 - 06:00)
LOT-202605-0767,2026-05-23,PROD002,LIN002,TUR001,2264.77,120.0,12.0,600,604.4,559.31,45.09,1.2,1.24,0.29,1.53,281.91,186.7,1053.2,360.7,114.75,1528.65,2.53,Rechazado / Reproceso,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 2 - Marmitas 1000L,500,Mañana (06:00 - 14:00)
LOT-202605-0768,2026-05-23,PROD002,LIN003,TUR001,3833.72,200.0,20.0,1000,990.04,978.55,11.49,1.25,1.28,0.0,1.28,492.13,306.34,1780.16,627.32,140.8,2548.28,2.57,Aprobado A1,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 3 - Continua 2000L,800,Mañana (06:00 - 14:00)
LOT-202605-0769,2026-05-24,PROD002,LIN002,TUR002,1962.44,100.0,10.0,500,496.58,462.25,34.33,1.0,0.98,0.0,0.98,251.72,152.82,909.22,320.4,73.5,1303.12,2.62,Rechazado / Reproceso,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 2 - Marmitas 1000L,500,Tarde (14:00 - 22:00)
LOT-202605-0770,2026-05-24,PROD005,LIN002,TUR001,1712.84,80.0,8.0,400,386.06,355.16,30.9,0.8,0.85,0.0,0.85,183.39,118.48,787.39,234.29,63.75,1085.43,2.81,Rechazado / Reproceso,Manjar Alfajorero 5kg,Industrial,5.0,4.3,Línea 2 - Marmitas 1000L,500,Mañana (06:00 - 14:00)
LOT-202605-0771,2026-05-24,PROD004,LIN003,TUR003,2869.43,140.0,14.0,700,672.94,645.31,27.63,0.88,0.93,0.0,0.93,346.29,240.06,1324.16,444.36,102.3,1870.82,2.78,Aprobado con Observaciones,Manjar Repostero 1kg,Industrial/Repostería,1.0,4.1,Línea 3 - Continua 2000L,800,Noche (22:00 - 06:00)
LOT-202605-0772,2026-05-24,PROD004,LIN003,TUR001,3339.12,160.0,16.0,800,755.73,679.61,76.12,1.0,1.01,0.0,1.01,405.67,243.45,1538.43,516.02,111.1,2165.55,2.87,Rechazado / Reproceso,Manjar Repostero 1kg,Industrial/Repostería,1.0,4.1,Línea 3 - Continua 2000L,800,Mañana (06:00 - 14:00)
LOT-202605-0773,2026-05-25,PROD004,LIN001,TUR002,1247.7,60.0,6.0,300,294.05,268.62,25.43,1.2,1.21,0.0,1.21,143.85,103.75,575.03,185.07,54.45,814.55,2.77,Rechazado / Reproceso,Manjar Repostero 1kg,Industrial/Repostería,1.0,4.1,Línea 1 - Marmitas 500L,250,Tarde (14:00 - 22:00)
LOT-202605-0774,2026-05-25,PROD004,LIN001,TUR003,1056.7,50.0,5.0,250,235.48,234.3,1.18,1.0,1.0,0.0,1.0,124.75,76.48,486.31,158.88,45.0,690.19,2.93,Aprobado A1,Manjar Repostero 1kg,Industrial/Repostería,1.0,4.1,Línea 1 - Marmitas 500L,250,Noche (22:00 - 06:00)
LOT-202605-0775,2026-05-25,PROD001,LIN002,TUR002,1891.82,100.0,10.0,500,499.47,467.98,31.49,1.0,1.0,0.0,1.0,236.9,159.11,879.56,303.37,75.0,1257.93,2.52,Rechazado / Reproceso,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 2 - Marmitas 1000L,500,Tarde (14:00 - 22:00)
LOT-202605-0776,2026-05-25,PROD003,LIN003,TUR003,2691.13,140.0,14.0,700,676.41,671.86,4.55,0.88,0.89,0.84,1.73,359.46,214.85,1249.27,457.13,190.3,1896.7,2.8,Aprobado A1,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 3 - Continua 2000L,800,Noche (22:00 - 06:00)
LOT-202605-0777,2026-05-25,PROD004,LIN003,TUR003,4047.06,200.0,20.0,1000,993.59,902.43,91.16,1.25,1.25,0.5,1.75,514.59,352.72,1869.77,659.83,192.5,2722.1,2.74,Rechazado / Reproceso,Manjar Repostero 1kg,Industrial/Repostería,1.0,4.1,Línea 3 - Continua 2000L,800,Noche (22:00 - 06:00)
LOT-202605-0778,2026-05-26,PROD001,LIN001,TUR002,1165.59,60.0,6.0,300,291.11,289.65,1.46,1.2,1.16,0.0,1.16,144.0,87.13,540.55,183.26,52.2,776.01,2.67,Aprobado A1,Manjar Tradicional 250g,Familiar,0.25,3.8,Línea 1 - Marmitas 500L,250,Tarde (14:00 - 22:00)
LOT-202605-0779,2026-05-26,PROD002,LIN001,TUR003,987.66,50.0,5.0,250,245.2,235.69,9.51,1.0,1.05,0.0,1.05,131.14,76.5,457.32,166.55,47.25,671.12,2.74,Aprobado con Observaciones,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 1 - Marmitas 500L,250,Noche (22:00 - 06:00)
LOT-202605-0780,2026-05-26,PROD002,LIN001,TUR002,1159.38,60.0,6.0,300,294.07,286.2,7.87,1.2,1.15,0.0,1.15,142.76,90.49,537.94,182.17,51.75,771.86,2.62,Aprobado con Observaciones,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 1 - Marmitas 500L,250,Tarde (14:00 - 22:00)
LOT-202605-0781,2026-05-26,PROD002,LIN002,TUR001,2257.54,120.0,12.0,600,591.64,541.12,50.52,1.2,1.15,0.0,1.15,272.75,187.7,1050.17,349.82,86.25,1486.24,2.51,Rechazado / Reproceso,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 2 - Marmitas 1000L,500,Mañana (06:00 - 14:00)
LOT-202605-0782,2026-05-26,PROD003,LIN002,TUR002,1523.55,80.0,8.0,400,395.16,388.42,6.74,0.8,0.8,0.96,1.76,199.52,125.51,707.89,254.49,132.0,1094.38,2.77,Aprobado A1,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 2 - Marmitas 1000L,500,Tarde (14:00 - 22:00)
LOT-202605-0783,2026-05-26,PROD003,LIN003,TUR002,3108.58,160.0,16.0,800,777.64,750.74,26.9,1.0,1.02,0.0,1.02,405.3,272.26,1441.6,519.03,112.2,2072.83,2.67,Aprobado con Observaciones,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 3 - Continua 2000L,800,Tarde (14:00 - 22:00)
LOT-202605-0784,2026-05-26,PROD003,LIN003,TUR003,3816.54,200.0,20.0,1000,957.53,899.63,57.9,1.25,1.25,0.0,1.25,454.15,289.87,1772.95,579.76,137.5,2490.21,2.6,Rechazado / Reproceso,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 3 - Continua 2000L,800,Noche (22:00 - 06:00)
LOT-202605-0785,2026-05-26,PROD004,LIN003,TUR003,3262.42,160.0,16.0,800,764.92,711.45,53.47,1.0,0.99,0.0,0.99,382.6,254.41,1506.22,489.65,108.9,2104.77,2.75,Rechazado / Reproceso,Manjar Repostero 1kg,Industrial/Repostería,1.0,4.1,Línea 3 - Continua 2000L,800,Noche (22:00 - 06:00)
LOT-202605-0786,2026-05-27,PROD004,LIN001,TUR002,1053.53,50.0,5.0,250,242.98,236.95,6.03,1.0,1.0,1.01,2.01,119.9,78.59,484.98,153.31,90.45,728.74,3.0,Aprobado A1,Manjar Repostero 1kg,Industrial/Repostería,1.0,4.1,Línea 1 - Marmitas 500L,250,Tarde (14:00 - 22:00)
LOT-202605-0787,2026-05-27,PROD002,LIN001,TUR003,770.12,40.0,4.0,200,189.77,180.57,9.2,0.8,0.83,0.0,0.83,91.09,63.68,357.45,116.95,37.35,511.75,2.7,Aprobado con Observaciones,Manjar Tradicional 500g,Familiar,0.5,3.8,Línea 1 - Marmitas 500L,250,Noche (22:00 - 06:00)
LOT-202605-0788,2026-05-27,PROD003,LIN002,TUR001,2307.57,120.0,12.0,600,594.61,574.16,20.45,1.2,1.18,0.0,1.18,284.9,194.9,1071.18,365.27,88.5,1524.95,2.56,Aprobado con Observaciones,Manjar Tradicional 1kg,Familiar,1.0,3.8,Línea 2 - Marmitas 1000L,500,Mañana (06:00 - 14:00)
